Día	Concepto / Referencia	cargo	Abono	Saldo
19-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 PAGO FICHA            9988 FOLIO:6195		700.00	112,589.89
19-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO19 09:53 PRAC      5422 FOLIO:8452		700.00	111,889.89
19-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CARLOS A              7634 FOLIO:8705		50.00	111,189.89
19-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO19 08:29 PRAC      9988 FOLIO:6116		45.00	111,139.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CONSTANCIA DE INSCR   7622 FOLIO:4262		45.00	111,094.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 19:33 PRAC      6557 FOLIO:3313		1,060.00	111,049.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CONSTANCIA            5422 FOLIO:8331		45.00	109,989.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 18:37 PRAC      9988 FOLIO:5959		850.00	109,944.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 16:51 PRAC      7634 FOLIO:8650		55.00	109,094.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7622 FOLIO:4049		250.00	109,039.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7622 FOLIO:4047		1,500.00	108,789.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 16:07 PRAC      7651 FOLIO:4599		700.00	107,289.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CONSTANCIA            7636 FOLIO:3208		45.00	106,589.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 MV                    9988 FOLIO:5829		1,000.00	106,544.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 13:49 PRAC      7622 FOLIO:3921		45.00	105,544.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 13:24 PRAC      5422 FOLIO:8124		1,000.00	105,499.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 12:18 PRAC      9988 FOLIO:5658		250.00	104,499.89
18-08-2020	PAGO CUENTA DE TERCERO/ 6740632729 BNET    1547561159 KARDEX		55.00	104,249.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 11:13 PRAC      9988 FOLIO:5598		45.00	104,194.89
18-08-2020	PAGO CUENTA DE TERCERO/ 6733493089 BNET    1516651562 NO SE		110.00	104,149.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 09:57 PRAC      5422 FOLIO:7988		700.00	104,039.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 09:09 PRAC      9988 FOLIO:5502		1,500.00	103,339.89
18-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO18 08:34 PRAC      9988 FOLIO:5479		1,500.00	101,839.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 MODULO INGLES         5422 FOLIO:7892		700.00	100,339.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 19:55 PRAC      7634 FOLIO:8216		700.00	99,639.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CONSTANCIA DE ESTUD   9988 FOLIO:5336		45.00	98,939.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 17:13 PRAC      9988 FOLIO:5214		700.00	98,894.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 16:49 PRAC      9988 FOLIO:5197		700.00	98,194.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 16:44 PRAC      9988 FOLIO:5190		700.00	97,494.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 PAGO                  E426 FOLIO:2680		1,500.00	96,794.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 15:56 PRAC      7622 FOLIO:3461		700.00	95,294.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 14:33 PRAC      7649 FOLIO:7146		250.00	94,594.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 14:32 PRAC      7649 FOLIO:7144		1,000.00	94,344.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CONSTANCIA SIN CALIF  7634 FOLIO:7978		45.00	93,344.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 14:18 PRAC      7649 FOLIO:7127		100.00	93,299.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 14:14 PRAC      7649 FOLIO:7125		1,100.00	93,199.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INGLES                7634 FOLIO:7932		700.00	92,099.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7634 FOLIO:7930		1,500.00	91,399.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 12:47 PRAC      9988 FOLIO:5017		700.00	89,899.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 12:36 PRAC      9988 FOLIO:4996		700.00	89,199.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 12:34 PRAC      9988 FOLIO:4993		700.00	88,499.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 12:34 PRAC      5422 FOLIO:7533		700.00	87,799.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 12:33 PRAC      9988 FOLIO:4991		700.00	87,099.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 12:31 PRAC      9988 FOLIO:4989		700.00	86,399.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 SEMESTREINGLES        9988 FOLIO:4983		700.00	85,699.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 12:24 PRAC      7634 FOLIO:7861		45.00	84,999.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 12:11 PRAC      7634 FOLIO:7850		1,250.00	84,954.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 12:08 PRAC      7636 FOLIO:2484		50.00	83,704.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 GERARDO               7636 FOLIO:2458		1,250.00	83,654.89
17-08-2020	DEPOSITO EN EFECTIVO/0180696  		200.00	82,404.89
17-08-2020	DEPOSITO EN EFECTIVO/0180695  		450.00	82,204.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 KARDEX Y CONVALIDACI  7634 FOLIO:7770		375.00	81,754.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INGLES ALESSANDR      7649 FOLIO:6889		700.00	81,379.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 10:00 PRAC      7651 FOLIO:3417		1,500.00	80,679.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 09:43 PRAC      7634 FOLIO:7739		700.00	79,179.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 08:25 PRAC      7651 FOLIO:3353		50.00	78,479.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 08:23 PRAC      7651 FOLIO:3351		250.00	78,429.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 08:19 PRAC      7637 FOLIO:0466		700.00	78,179.89
17-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO17 08:17 PRAC      7637 FOLIO:0464		700.00	77,479.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO16 17:59 PRAC      9988 FOLIO:4685		700.00	76,779.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO16 17:58 PRAC      9988 FOLIO:4683		700.00	76,079.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO DE INGLES       7622 FOLIO:3100		700.00	75,379.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 FORTALECIMIENTO       7622 FOLIO:3098		1,500.00	74,679.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INGLES                7634 FOLIO:7617		700.00	73,179.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INGLES                7622 FOLIO:3090		700.00	72,479.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INGLE                 9988 FOLIO:4625		700.00	71,779.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO DE INGLES       7622 FOLIO:3027		700.00	71,079.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO16 11:26 PRAC      7622 FOLIO:2962		700.00	70,379.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CONSTANCIA            7634 FOLIO:7456		50.00	69,679.89
16-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CONSTANCIA            7634 FOLIO:7454		100.00	69,629.89
15-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO15 22:07 PRAC      7634 FOLIO:7435		250.00	69,529.89
15-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPC9           5422 FOLIO:7075		1,000.00	69,279.89
15-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 EXAMEN INGLES         7622 FOLIO:2788		700.00	68,279.89
15-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO15 16:53 PRAC      7622 FOLIO:2779		700.00	67,579.89
15-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO15 16:03 PRAC      9780 FOLIO:2195		55.00	66,879.89
15-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CONSTANCIA            7634 FOLIO:7252		45.00	66,824.89
15-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CONSTANCIA            7634 FOLIO:7249		55.00	66,779.89
15-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO15 14:04 PRAC      7622 FOLIO:2697		700.00	66,724.89
15-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO15 12:08 PRAC      5422 FOLIO:6788		700.00	66,024.89
15-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO15 09:02 PRAC      7651 FOLIO:2234		200.00	65,324.89
14-08-2020	PAGO CUENTA DE TERCERO/ 6418705113 BNET    2894925483 MODULO INGLES		700.00	65,124.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 17:00 PRAC      7634 FOLIO:6811		250.00	64,424.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 16:45 PRAC      7634 FOLIO:6801		1,000.00	64,174.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 COLEGIATURA           E425 FOLIO:5183		1,500.00	63,174.89
14-08-2020	PAGO CUENTA DE TERCERO/ 6405314404 BNET    2976532039 INGLES		700.00	61,674.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 BRAYAN GARCIA         7634 FOLIO:6735		250.00	60,974.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INCRIPCION            5422 FOLIO:6316		1,500.00	60,724.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 13:49 PRAC      E425 FOLIO:5076		250.00	59,224.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 13:48 PRAC      E425 FOLIO:5074		1,000.00	58,974.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 13:42 PRAC      5422 FOLIO:6311		750.00	57,974.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 12:51 PRAC      5422 FOLIO:6257		250.00	57,224.89
14-08-2020	PAGO CUENTA DE TERCERO/ 6398179761 BNET    1555955613 KARDEX		55.00	56,974.89
14-08-2020	PAGO CUENTA DE TERCERO/ 6397541655 BNET    1547222194 TRAMITE		250.00	56,919.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 FATIMAYOSELINALEJOSA  8117 FOLIO:3270		700.00	56,669.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 FATIMA YOSELIN ALEJO  8117 FOLIO:3267		1,500.00	55,969.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 12:20 PRAC      5422 FOLIO:6230		700.00	54,469.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 12:18 PRAC      5422 FOLIO:6228		1,500.00	53,769.89
14-08-2020	PAGO CUENTA DE TERCERO/ 6394884845 BNET    2976532039 INGLES		700.00	52,269.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 11:47 PRAC      7634 FOLIO:6524		50.00	51,569.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 11:42 PRAC      7634 FOLIO:6519		250.00	51,519.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 250                   7637 FOLIO:9615		250.00	51,269.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 11:35 PRAC      9788 FOLIO:9302		55.00	51,019.89
14-08-2020	DEPOSITO POR CORRECCION/01806430PC 7622  		50.00	50,964.89
14-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO14 10:18 PRAC      7634 FOLIO:6452		700.00	50,914.89
14-08-2020	PAGO DE NOMINA/BC 4200476099 INSTITUTO TECNOLOGICO SUPERIOR CD HID	84,017.89		50,214.89
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 TARDIO                7636 FOLIO:0729		250.00	134,232.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7636 FOLIO:0727		1,000.00	133,982.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 17:47 PRAC      7622 FOLIO:1743		1,200.00	132,982.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 16:42 PRAC      7634 FOLIO:6273		700.00	131,782.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 16:25 PRAC      4544 FOLIO:4463		250.00	131,082.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 16:23 PRAC      4544 FOLIO:4460		320.00	130,832.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 16:04 PRAC      7634 FOLIO:6241		1,500.00	130,512.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 15:22 PRAC      3043 FOLIO:2154		275.00	129,012.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 SETECIENTOS           7634 FOLIO:6206		700.00	128,737.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 14:47 PRAC      7622 FOLIO:1621		1,000.00	128,037.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ITSCH                 7634 FOLIO:6191		1,250.00	127,037.78
13-08-2020	TRASPASO ENTRE CUENTAS/REFBNTC00672734 TRANS PAGO HONORARIOS 1A AGOSTBMRCASH		50,000.00	125,787.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 13:46 PRAC      8796 FOLIO:9953		250.00	75,787.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION F         7622 FOLIO:1566		1,500.00	75,537.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 13:39 PRAC      9988 FOLIO:2497		250.00	74,037.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 13:30 PRAC      9988 FOLIO:2477		1,000.00	73,787.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 13:28 PRAC      9988 FOLIO:2475		250.00	72,787.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 13:27 PRAC      7649 FOLIO:5254		1,500.00	72,537.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 12:53 PRAC      5422 FOLIO:5699		200.00	71,037.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 12:42 PRAC      7622 FOLIO:1504		250.00	70,837.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7648 FOLIO:1935		1,500.00	70,587.78
13-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO13 12:19 PRAC      E427 FOLIO:6034		1,500.00	69,087.78
