Día	Concepto / Referencia	cargo	Abono	Saldo
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 19:27 PRAC      7622 FOLIO:0826		250.00	941,532.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 19:05 PRAC      7651 FOLIO:0165		500.00	941,282.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7622 FOLIO:0809		1,500.00	940,782.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INCRIPCION            7634 FOLIO:5282		700.00	939,282.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 15:47 PRAC      5422 FOLIO:5000		250.00	938,582.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7634 FOLIO:5280		1,500.00	938,332.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 08                    4801 FOLIO:9837		1,500.00	936,832.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JESUS ALVAREZ         5422 FOLIO:4996		700.00	935,332.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 APORTACION            9988 FOLIO:1612		1,500.00	934,632.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 APORTACION            7622 FOLIO:0729		1,500.00	933,132.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 APORACION             7622 FOLIO:0727		1,500.00	931,632.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 15:07 PRAC      7622 FOLIO:0712		250.00	930,132.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 14:37 PRAC      9988 FOLIO:1571		250.00	929,882.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 14:12 PRAC      7622 FOLIO:0665		250.00	929,632.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 13:47 PRAC      9988 FOLIO:1526		700.00	929,382.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 13:27 PRAC      7648 FOLIO:1122		1,500.00	928,682.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 13:25 PRAC      4675 FOLIO:5842		250.00	927,182.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 13:24 PRAC      7648 FOLIO:1120		1,500.00	926,932.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO INGLES          7634 FOLIO:5215		700.00	925,432.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 TEC                   7634 FOLIO:5213		1,500.00	924,732.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7622 FOLIO:0618		1,500.00	923,232.78
11-08-2020	PAGO CUENTA DE TERCERO/ 6139590377 BNET    2901212990 BRYAN HIRAM LUNA		250.00	921,732.78
11-08-2020	DEPOSITO EN EFECTIVO/01805620PC 9988  		700.00	921,482.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:48 PRAC      9988 FOLIO:1470		700.00	920,782.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:47 PRAC      9988 FOLIO:1468		1,500.00	920,082.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 TRAMITE TARDIO        5422 FOLIO:4885		250.00	918,582.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:22 PRAC      7651 FOLIO:9955		250.00	918,332.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:19 PRAC      4544 FOLIO:3438		700.00	918,082.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:18 PRAC      4544 FOLIO:3436		1,500.00	917,382.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:16 PRAC      5422 FOLIO:4880		700.00	915,882.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:15 PRAC      5422 FOLIO:4878		1,500.00	915,182.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:13 PRAC      7622 FOLIO:0579		700.00	913,682.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:11 PRAC      7622 FOLIO:0577		1,500.00	912,982.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:09 PRAC      7634 FOLIO:5178		700.00	911,482.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO DE INGLES       E427 FOLIO:5329		700.00	910,782.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:08 PRAC      9988 FOLIO:1431		1,500.00	910,082.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:07 PRAC      7634 FOLIO:5176		1,500.00	908,582.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           E427 FOLIO:5327		1,500.00	907,082.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:04 PRAC      7622 FOLIO:0573		700.00	905,582.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:03 PRAC      7634 FOLIO:5171		250.00	904,882.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:02 PRAC      7622 FOLIO:0571		1,500.00	904,632.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:01 PRAC      7634 FOLIO:5169		1,000.00	903,132.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 12:00 PRAC      7622 FOLIO:0569		700.00	902,132.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 11:58 PRAC      7636 FOLIO:9418		700.00	901,432.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 11:58 PRAC      7634 FOLIO:5166		250.00	900,732.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 11:57 PRAC      7622 FOLIO:0566		1,500.00	900,482.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 11:56 PRAC      7636 FOLIO:9416		1,500.00	898,982.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 11:56 PRAC      7634 FOLIO:5164		1,000.00	897,482.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 11:55 PRAC      5422 FOLIO:4873		500.00	896,482.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ITSCH                 7648 FOLIO:1023		700.00	895,982.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7634 FOLIO:5136		1,200.00	895,282.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO DE INGLES       7622 FOLIO:0541		700.00	894,082.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INCRIPCION            7622 FOLIO:0539		1,500.00	893,382.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO DE INGLES       7622 FOLIO:0537		700.00	891,882.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7622 FOLIO:0535		1,500.00	891,182.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ITSCH                 9988 FOLIO:1403		700.00	889,682.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ITSCH                 9988 FOLIO:1400		1,500.00	888,982.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INGLES                7622 FOLIO:0528		700.00	887,482.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INGLES                7622 FOLIO:0526		700.00	886,782.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:41 PRAC      E425 FOLIO:3444		2,200.00	886,082.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO DE INGLES       5422 FOLIO:4845		700.00	883,882.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 PAGO INGLES           7622 FOLIO:0513		700.00	883,182.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:35 PRAC      7634 FOLIO:5109		1,500.00	882,482.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7622 FOLIO:0511		1,500.00	880,982.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:30 PRAC      7634 FOLIO:5105		700.00	879,482.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:28 PRAC      7634 FOLIO:5103		1,500.00	878,782.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:26 PRAC      7622 FOLIO:0509		1,500.00	877,282.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO DE INGLES       7634 FOLIO:5094		700.00	875,782.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:22 PRAC      5422 FOLIO:4832		700.00	875,082.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:20 PRAC      5422 FOLIO:4830		1,000.00	874,382.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7634 FOLIO:5092		1,500.00	873,382.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:17 PRAC      5422 FOLIO:4828		500.00	871,882.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 PAGO DE INGLES        7622 FOLIO:0499		700.00	871,382.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:14 PRAC      9988 FOLIO:1374		700.00	870,682.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:13 PRAC      7622 FOLIO:0497		1,500.00	869,982.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:13 PRAC      9988 FOLIO:1371		1,500.00	868,482.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:12 PRAC      5422 FOLIO:4826		700.00	866,982.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:10 PRAC      5422 FOLIO:4824		1,500.00	866,282.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 10:01 PRAC      9988 FOLIO:1363		700.00	864,782.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ANA GABRIELA G PER    4544 FOLIO:3337		700.00	864,082.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 TECNOLOGICO           5422 FOLIO:4807		500.00	863,382.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JOSEANTONIOGONZALEZ   7649 FOLIO:3916		700.00	862,882.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JOSEANTONIOGONZALEZ   7649 FOLIO:3913		1,500.00	862,182.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 09:43 PRAC      7634 FOLIO:5084		1,500.00	860,682.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           5422 FOLIO:4800		1,000.00	859,182.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 09:22 PRAC      7634 FOLIO:5060		250.00	858,182.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 EVELYN CARMONA        E770 FOLIO:8091		1,500.00	857,932.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ANA GABRIELA GLZ PER  3043 FOLIO:0867		1,500.00	856,432.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 P CURSO INGLES        7648 FOLIO:0887		700.00	854,932.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 09:09 PRAC      7622 FOLIO:0458		700.00	854,232.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 P DE APORTACION       7648 FOLIO:0885		1,500.00	853,532.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 09:06 PRAC      7634 FOLIO:5054		700.00	852,032.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 09:06 PRAC      7622 FOLIO:0456		1,500.00	851,332.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 09:00 PRAC      E425 FOLIO:3365		700.00	849,832.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO DE IDIOMAS      7622 FOLIO:0454		100.00	849,132.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 08:57 PRAC      9988 FOLIO:1337		1,500.00	849,032.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 K                     E425 FOLIO:3363		1,500.00	847,532.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 08:56 PRAC      7622 FOLIO:0452		600.00	846,032.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7622 FOLIO:0450		1,500.00	845,432.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO INGLES          9988 FOLIO:1332		700.00	843,932.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSTITUTO TECNOLOGIC  9988 FOLIO:1330		1,500.00	843,232.78
11-08-2020	DEPOSITO EN EFECTIVO/0180483  		700.00	841,732.78
11-08-2020	DEPOSITO EN EFECTIVO/0180482  		1,500.00	841,032.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 08:34 PRAC      7622 FOLIO:0447		700.00	839,532.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INGLES                E426 FOLIO:9078		700.00	838,832.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSTITUTO             E426 FOLIO:9076		1,500.00	838,132.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO11 08:16 PRAC      7622 FOLIO:0440		700.00	836,632.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 PAGO CURSO INGLES     7648 FOLIO:0845		700.00	835,932.78
11-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 PAGO INSCRIPCION      7637 FOLIO:8199		1,500.00	835,232.78
11-08-2020	PAGO CUENTA DE TERCERO/ 6097157377 BNET    0458737061 MARCO A SANDOVAL P		700.00	833,732.78
11-08-2020	PAGO CUENTA DE TERCERO/ 6097056458 BNET    0458737061 MARCO A SANDOVAL P		1,500.00	833,032.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ESTEFANNY MENDOZA     5422 FOLIO:4758		700.00	831,532.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ESTEFANNY MENDOZA     5422 FOLIO:4756		1,500.00	830,832.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 22:30 PRAC      7622 FOLIO:0419		700.00	829,332.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 22:28 PRAC      7622 FOLIO:0417		1,500.00	828,632.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 21:44 PRAC      7636 FOLIO:9253		1,500.00	827,132.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 21:34 PRAC      7622 FOLIO:0406		55.00	825,632.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO INLES           7634 FOLIO:5015		700.00	825,577.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 PAGO INCRIPCION ALON  7634 FOLIO:5013		1,500.00	824,877.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           D983 FOLIO:7344		1,500.00	823,377.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           7634 FOLIO:5009		1,500.00	821,877.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 21:10 PRAC      7622 FOLIO:0402		700.00	820,377.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 21:09 PRAC      7634 FOLIO:5005		1,500.00	819,677.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 21:08 PRAC      7622 FOLIO:0400		1,500.00	818,177.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 20:40 PRAC      5422 FOLIO:4709		1,500.00	816,677.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 20:33 PRAC      7637 FOLIO:8156		1,500.00	815,177.78
10-08-2020	PAGO CUENTA DE TERCERO/ 6080344302 BNET    2972075407 TRANSF. A TERCEROS		500.00	813,677.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           9988 FOLIO:1288		1,500.00	813,177.78
10-08-2020	PAGO CUENTA DE TERCERO/ 6079005614 BNET    1554253108 INSCRIPCION		500.00	811,677.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 20:06 PRAC      7634 FOLIO:4937		1,500.00	811,177.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO DE INGLES       9988 FOLIO:1251		700.00	809,677.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCCION          9988 FOLIO:1249		1,500.00	808,977.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 19:28 PRAC      7622 FOLIO:0338		100.00	807,477.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INCRIPCION            7622 FOLIO:0336		1,500.00	807,377.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 19:22 PRAC      5422 FOLIO:4647		1,500.00	805,877.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 DOS MIL               7634 FOLIO:4896		2,205.00	804,377.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 19:15 PRAC      7634 FOLIO:4894		750.00	802,172.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:59 PRAC      7622 FOLIO:0314		1,500.00	801,422.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 SETECIENTOS           7634 FOLIO:4882		700.00	799,922.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 MIL QUINIENTOS        7634 FOLIO:4880		1,500.00	799,222.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:54 PRAC      7622 FOLIO:0309		1,500.00	797,722.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:41 PRAC      9988 FOLIO:1213		1,500.00	796,222.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           5422 FOLIO:4626		1,500.00	794,722.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:33 PRAC      7622 FOLIO:0293		700.00	793,222.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:31 PRAC      7622 FOLIO:0291		1,500.00	792,522.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:29 PRAC      4675 FOLIO:5560		1,000.00	791,022.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:22 PRAC      7622 FOLIO:0285		700.00	790,022.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:20 PRAC      7622 FOLIO:0283		1,500.00	789,322.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:19 PRAC      5422 FOLIO:4613		700.00	787,822.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:19 PRAC      4371 FOLIO:9199		250.00	787,122.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:18 PRAC      5422 FOLIO:4610		1,500.00	786,872.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:14 PRAC      4837 FOLIO:9711		1,000.00	785,372.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:12 PRAC      4837 FOLIO:9709		500.00	784,372.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO INGLES          7622 FOLIO:0276		700.00	783,872.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPCION         5422 FOLIO:4605		1,500.00	783,172.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 18:04 PRAC      7634 FOLIO:4840		250.00	781,672.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 17:55 PRAC      7634 FOLIO:4829		700.00	781,422.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 17:53 PRAC      7634 FOLIO:4827		700.00	780,722.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 17:51 PRAC      7634 FOLIO:4825		1,500.00	780,022.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 17:50 PRAC      7634 FOLIO:4823		1,500.00	778,522.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 RICARDO GUZMAN        7622 FOLIO:0255		1,500.00	777,022.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 17:46 PRAC      7634 FOLIO:4820		1,500.00	775,522.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ITSCH                 7648 FOLIO:0694		700.00	774,022.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ITSCH                 7648 FOLIO:0692		1,500.00	773,322.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 17:42 PRAC      E426 FOLIO:8988		250.00	771,822.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ITSCH                 9988 FOLIO:1163		700.00	771,572.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ITSCH                 9988 FOLIO:1161		1,500.00	770,872.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 17:18 PRAC      5422 FOLIO:4584		1,000.00	769,372.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 FORTALECIMIENTO INS   7622 FOLIO:0234		1,500.00	768,372.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 APORTCION             9988 FOLIO:1133		1,500.00	766,872.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 CURSO DE INGLES       3043 FOLIO:0704		700.00	765,372.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 RECIBOVELECTRONICO    3043 FOLIO:0702		1,500.00	764,672.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 16:39 PRAC      7634 FOLIO:4770		250.00	763,172.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 16:34 PRAC      7634 FOLIO:4768		700.00	762,922.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 16:33 PRAC      7634 FOLIO:4766		1,500.00	762,222.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 16:31 PRAC      9988 FOLIO:1117		700.00	760,722.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 AGO10 16:29 PRAC      9988 FOLIO:1114		1,500.00	760,022.78
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION           9988 FOLIO:1105		1,500.00	758,522.78
