Día	Concepto / Referencia	cargo	Abono	Saldo
15-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN15 12:23 PRAC      5422 FOLIO:0248		220.00	19,680.46
15-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN15 12:14 PRAC      7634 FOLIO:8087		110.00	19,460.46
15-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN15 12:11 PRAC      7622 FOLIO:6589		110.00	19,350.46
15-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN15 12:08 PRAC      7634 FOLIO:8076		700.00	19,240.46
15-06-2020	TRASPASO A TERCEROS/REFBNTC00672734 HONORARIOS 1A JUNIO 2020      BMRCASH	2,524.39		18,540.46
15-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN15 11:14 PRAC      7622 FOLIO:6543		110.00	21,064.85
15-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN15 11:04 PRAC      7634 FOLIO:8033		440.00	20,954.85
15-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN15 09:11 PRAC      7634 FOLIO:7915		850.00	20,514.85
15-06-2020	TRASPASO A TERCEROS/REFBNTC00672734 HONORARIOS 1A JUNIO 2020      BMRCASH	4,800.00		19,664.85
14-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN14 21:26 PRAC      4544 FOLIO:2948		220.00	24,464.85
14-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN14 20:45 PRAC      5422 FOLIO:0028		220.00	24,244.85
14-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN14 19:44 PRAC      5422 FOLIO:0004		110.00	24,024.85
14-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN14 12:54 PRAC      7637 FOLIO:1792		110.00	23,914.85
14-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN14 12:16 PRAC      5422 FOLIO:9806		850.00	23,804.85
14-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NIVELACIONES          6401 FOLIO:6349		440.00	22,954.85
14-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN14 10:53 PRAC      7637 FOLIO:1674		110.00	22,514.85
13-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN13 19:23 PRAC      7622 FOLIO:6086		110.00	22,404.85
13-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN13 15:31 PRAC      7634 FOLIO:7354		550.00	22,294.85
13-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN13 15:29 PRAC      7634 FOLIO:7351		220.00	21,744.85
13-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INGLES                1309 FOLIO:7459		700.00	21,524.85
13-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN13 14:34 PRAC      E770 FOLIO:9046		700.00	20,824.85
13-06-2020	PAGO CUENTA DE TERCERO/ 1044160887 BNET    2960276553 OMAR TORRES		20.00	20,124.85
13-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN13 12:54 PRAC      7622 FOLIO:5826		700.00	20,104.85
13-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN13 11:59 PRAC      7634 FOLIO:7138		350.00	19,404.85
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 20:46 PRAC      7634 FOLIO:6934		220.00	19,054.85
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 18:09 PRAC      7622 FOLIO:5508		850.00	18,834.85
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 18:03 PRAC      5422 FOLIO:8991		110.00	17,984.85
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NIVELACION            7634 FOLIO:6775		330.00	17,874.85
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 15:41 PRAC      7622 FOLIO:5438		700.00	17,544.85
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 PAGO                  E427 FOLIO:8180		700.00	16,844.85
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 14:51 PRAC      5422 FOLIO:8908		700.00	16,144.85
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 14:36 PRAC      7622 FOLIO:5395		220.00	15,444.85
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 14:22 PRAC      7622 FOLIO:5389		700.00	15,224.85
12-06-2020	TRASPASO A TERCEROS/REFBNTC00672734 HONORARIOS 1A JUN 2020        BMRCASH	4,386.21		14,524.85
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 13:11 PRAC      5422 FOLIO:8845		850.00	18,911.06
12-06-2020	TRASPASO A TERCEROS/REFBNTC00672734 PAGO DE FACTURA 645           BMRCASH	20,750.00		18,061.06
12-06-2020	ORDEN DE PAGO EXTRANJERO/6727222.1002.01 INTERNET 0050992017000000039375.42USD	39,375.42		38,811.06
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 12:29 PRAC      9988 FOLIO:4648		700.00	78,186.48
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 12:16 PRAC      7622 FOLIO:5301		700.00	77,486.48
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 11:37 PRAC      7634 FOLIO:6562		110.00	76,786.48
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 11:24 PRAC      7622 FOLIO:5269		220.00	76,676.48
12-06-2020	COMPRA FONDOS INVERSION/BBVAGOB NC  00 OPERADO EN CANAL:  SUCU	1,499,994.89		76,456.48
12-06-2020	TRASPASO CUENTAS PROPIAS/ 0063397065 CUENTA: 0453184641   BNET		1,400,000.00	1,576,451.37
12-06-2020	PAGO CUENTA DE TERCERO/ 0946936324 BNET    2995835240 PAGO INGLES		700.00	176,451.37
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 10:35 PRAC      7634 FOLIO:6532		700.00	175,751.37
12-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN12 09:01 PRAC      9988 FOLIO:4471		700.00	175,051.37
12-06-2020	PAGO CUENTA DE TERCERO/ 0940182124 BNET    1533970615 INGLES		850.00	174,351.37
12-06-2020	PAGO CUENTA DE TERCERO/ 0940095145 BNET    1533970615 INGLES		700.00	173,501.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 22:15 PRAC      7634 FOLIO:6451		110.00	172,801.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 22:04 PRAC      7634 FOLIO:6445		700.00	172,691.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 20:48 PRAC      7622 FOLIO:5160		220.00	171,991.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 20:45 PRAC      7622 FOLIO:5158		700.00	171,771.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 20:30 PRAC      7622 FOLIO:5154		700.00	171,071.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 20:28 PRAC      7622 FOLIO:5151		700.00	170,371.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 20:20 PRAC      7622 FOLIO:5140		700.00	169,671.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 20:20 PRAC      5422 FOLIO:8642		700.00	168,971.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 19:22 PRAC      9988 FOLIO:4376		700.00	168,271.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 19:09 PRAC      3043 FOLIO:0062		110.00	167,571.37
11-06-2020	PAGO CUENTA DE TERCERO/ 0891247462 BNET    2742684942 INGLES ALEXIS GUST		700.00	167,461.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 19:06 PRAC      7622 FOLIO:5113		700.00	166,761.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 ITSCH                 5422 FOLIO:8618		110.00	166,061.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 ITSCH                 5422 FOLIO:8614		110.00	165,951.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 ITSCH                 5422 FOLIO:8611		110.00	165,841.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 18:19 PRAC      E426 FOLIO:0029		700.00	165,731.37
11-06-2020	PAGO CUENTA DE TERCERO/ 0888168129 BNET    2850239852 INGLESMODULAR		700.00	165,031.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 18:05 PRAC      7622 FOLIO:5086		700.00	164,331.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 TECNOLOGICO           5422 FOLIO:8575		700.00	163,631.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INGLES                7634 FOLIO:6306		700.00	162,931.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 17:16 PRAC      E427 FOLIO:7713		110.00	162,231.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 17:13 PRAC      E427 FOLIO:7711		700.00	162,121.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 16:11 PRAC      5422 FOLIO:8550		700.00	161,421.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 15:41 PRAC      4646 FOLIO:5819		550.00	160,721.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 15:35 PRAC      9988 FOLIO:4265		700.00	160,171.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 15:35 PRAC      7634 FOLIO:6255		110.00	159,471.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 15:34 PRAC      7634 FOLIO:6252		110.00	159,361.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 15:33 PRAC      7634 FOLIO:6249		110.00	159,251.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 15:31 PRAC      7634 FOLIO:6247		700.00	159,141.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 14:47 PRAC      7622 FOLIO:5011		700.00	158,441.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 14:46 PRAC      7622 FOLIO:5009		700.00	157,741.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 14:34 PRAC      7622 FOLIO:5005		700.00	157,041.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 14:20 PRAC      7649 FOLIO:2778		110.00	156,341.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 14:14 PRAC      7622 FOLIO:4994		110.00	156,231.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 13:54 PRAC      5365 FOLIO:1951		110.00	156,121.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 13:40 PRAC      7622 FOLIO:4969		700.00	156,011.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 13:36 PRAC      E427 FOLIO:7551		700.00	155,311.37
11-06-2020	SPEI ENVIADO HSBC/0000447703  021 0000002PAGO DE FACTURAS 1505 1527	12,402.72		154,611.37
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 13:19 PRAC      7634 FOLIO:6171		700.00	167,014.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 MM                    7622 FOLIO:4942		700.00	166,314.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 PAGO MATERIAS         3969 FOLIO:4931		220.00	165,614.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 12:42 PRAC      E427 FOLIO:7509		700.00	165,394.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 12:31 PRAC      7634 FOLIO:6148		110.00	164,694.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 11:57 PRAC      7634 FOLIO:6133		700.00	164,584.09
11-06-2020	PAGO CUENTA DE TERCERO/ 0864838747 BNET    1537385005 TRANSF. A TERCEROS		440.00	163,884.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 11:39 PRAC      7634 FOLIO:6109		700.00	163,444.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 11:34 PRAC      7622 FOLIO:4898		700.00	162,744.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 11:18 PRAC      7622 FOLIO:4893		110.00	162,044.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 MODULO 4              5422 FOLIO:8417		700.00	161,934.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 10:45 PRAC      7622 FOLIO:4869		440.00	161,234.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 10:10 PRAC      4544 FOLIO:0800		700.00	160,794.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN11 09:52 PRAC      5422 FOLIO:8391		330.00	160,094.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INGLES                7634 FOLIO:6018		700.00	159,764.09
11-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 BERENICE              7637 FOLIO:0198		700.00	159,064.09
11-06-2020	PAGO CUENTA DE TERCERO/ 0850730079 BNET    1477983085 TRANSF. A TERCEROS		110.00	158,364.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 22:26 PRAC      7622 FOLIO:4796		110.00	158,254.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 21:45 PRAC      7622 FOLIO:4784		700.00	158,144.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 21:09 PRAC      7634 FOLIO:5949		110.00	157,444.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 21:08 PRAC      7634 FOLIO:5946		110.00	157,334.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 21:06 PRAC      7634 FOLIO:5943		110.00	157,224.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 21:05 PRAC      7634 FOLIO:5940		110.00	157,114.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 21:04 PRAC      7634 FOLIO:5937		110.00	157,004.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 21:03 PRAC      7634 FOLIO:5934		110.00	156,894.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 21:01 PRAC      7634 FOLIO:5931		110.00	156,784.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 21:00 PRAC      7634 FOLIO:5928		110.00	156,674.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 20:58 PRAC      7634 FOLIO:5925		110.00	156,564.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NIVE                  7622 FOLIO:4738		100.00	156,454.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 19:57 PRAC      7648 FOLIO:9599		550.00	156,354.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 19:49 PRAC      7651 FOLIO:2611		330.00	155,804.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 19:47 PRAC      7651 FOLIO:2608		700.00	155,474.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 19:17 PRAC      7622 FOLIO:4669		700.00	154,774.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 18:53 PRAC      3043 FOLIO:9598		700.00	154,074.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 18:52 PRAC      E771 FOLIO:4607		110.00	153,374.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 18:20 PRAC      9988 FOLIO:3953		330.00	153,264.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 18:13 PRAC      9988 FOLIO:3944		110.00	152,934.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 18:10 PRAC      9988 FOLIO:3941		110.00	152,824.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 18:05 PRAC      9789 FOLIO:7256		110.00	152,714.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 18:04 PRAC      7634 FOLIO:5789		110.00	152,604.09
10-06-2020	PAGO CUENTA DE TERCERO/ 0800935316 BNET    1536483545 MODULO INGLES		700.00	152,494.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 17:51 PRAC      7648 FOLIO:9520		220.00	151,794.09
10-06-2020	PAGO CUENTA DE TERCERO/ 0797958549 BNET    2972076330 MODULO DE INGLES		700.00	151,574.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 16:29 PRAC      7651 FOLIO:2505		110.00	150,874.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 16:16 PRAC      5422 FOLIO:8217		700.00	150,764.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 110                   7634 FOLIO:5706		110.00	150,064.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 15:41 PRAC      7634 FOLIO:5692		110.00	149,954.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 15:38 PRAC      7634 FOLIO:5689		110.00	149,844.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 15:17 PRAC      5366 FOLIO:3751		220.00	149,734.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 15:14 PRAC      5366 FOLIO:3749		220.00	149,514.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 15:07 PRAC      5422 FOLIO:8176		110.00	149,294.09
10-06-2020	PAGO CUENTA DE TERCERO/ 0790017457 BNET    1557535417 NIVELACINES		330.00	149,184.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 14:28 PRAC      5422 FOLIO:8152		700.00	148,854.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 14:16 PRAC      7622 FOLIO:4523		110.00	148,154.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 14:05 PRAC      5422 FOLIO:8141		700.00	148,044.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 13:48 PRAC      7648 FOLIO:9359		440.00	147,344.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 13:45 PRAC      7622 FOLIO:4500		110.00	146,904.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 13:43 PRAC      7622 FOLIO:4497		220.00	146,794.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 13:20 PRAC      7634 FOLIO:5590		110.00	146,574.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 13:17 PRAC      7634 FOLIO:5584		700.00	146,464.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 12:34 PRAC      7634 FOLIO:5544		330.00	145,764.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 12:32 PRAC      5422 FOLIO:8072		550.00	145,434.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NIVELACION            E426 FOLIO:9292		220.00	144,884.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 12:18 PRAC      7634 FOLIO:5531		220.00	144,664.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 12:17 PRAC      7622 FOLIO:4440		440.00	144,444.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 12:09 PRAC      5422 FOLIO:8062		2,800.00	144,004.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 11:16 PRAC      4544 FOLIO:0363		330.00	141,204.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INGLES MODULAR        5422 FOLIO:8027		700.00	140,874.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 MMODDUULLOO  DEINNGL  7622 FOLIO:4389		700.00	140,174.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NIVELACION            7622 FOLIO:4386		110.00	139,474.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NIVLACION             7622 FOLIO:4382		110.00	139,364.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NIVE                  7622 FOLIO:4379		440.00	139,254.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 10:28 PRAC      7622 FOLIO:4376		700.00	138,814.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 10:25 PRAC      7622 FOLIO:4373		440.00	138,114.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NIVELACION            7649 FOLIO:2017		110.00	137,674.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 10:08 PRAC      7622 FOLIO:4364		700.00	137,564.09
10-06-2020	PAGO CUENTA DE TERCERO/ 0772476158 BNET    2644282485 NIVELACION MATERIA		120.00	136,864.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 09:55 PRAC      7622 FOLIO:4361		330.00	136,744.09
10-06-2020	PAGO CUENTA DE TERCERO/ 0770911554 BNET    1554253108 INGLES		700.00	136,414.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 09:40 PRAC      7634 FOLIO:5387		330.00	135,714.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 09:27 PRAC      7634 FOLIO:5384		110.00	135,384.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 09:25 PRAC      7634 FOLIO:5381		110.00	135,274.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 09:13 PRAC      7622 FOLIO:4342		450.00	135,164.09
10-06-2020	PAGO CUENTA DE TERCERO/ 0766856152 BNET    1585178765 NIVE PAOLA GARCO		110.00	134,714.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NIVE                  7634 FOLIO:5336		120.00	134,604.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 08:28 PRAC      7648 FOLIO:9153		700.00	134,484.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 07:09 PRAC      7622 FOLIO:4296		330.00	133,784.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 07:05 PRAC      7622 FOLIO:4293		110.00	133,454.09
10-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN10 06:59 PRAC      7648 FOLIO:9139		700.00	133,344.09
09-06-2020	PAGO CUENTA DE TERCERO/ 0731572471 BNET    1546739990 TRANSF. A TERCEROS		110.00	132,644.09
09-06-2020	PAGO CUENTA DE TERCERO/ 0731510313 BNET    1546739990 TRANSF. A TERCEROS		110.00	132,534.09
09-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN09 22:44 PRAC      7622 FOLIO:4286		330.00	132,424.09
09-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN09 22:28 PRAC      7622 FOLIO:4274		440.00	132,094.09
09-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN09 22:09 PRAC      7622 FOLIO:4264		110.00	131,654.09
09-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN09 21:53 PRAC      7622 FOLIO:4257		110.00	131,544.09
09-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN09 21:35 PRAC      7648 FOLIO:9118		110.00	131,434.09
09-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN09 21:24 PRAC      5422 FOLIO:7935		120.00	131,324.09
09-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN09 21:23 PRAC      5422 FOLIO:7933		120.00	131,204.09
09-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 JUN09 21:20 PRAC      7634 FOLIO:5309		550.00	131,084.09
09-06-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NIVE                  5422 FOLIO:7931		120.00	130,534.09
