Día	Concepto / Referencia	cargo	Abono	Saldo
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INSCRIPCION           7649 FOLIO:3700		1,500.00	166,608.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 18:22 PRAC      5422 FOLIO:4618		700.00	165,108.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 18:21 PRAC      5422 FOLIO:4615		1,500.00	164,408.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 18:16 PRAC      4837 FOLIO:9713		700.00	162,908.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 17:57 PRAC      7622 FOLIO:0262		700.00	162,208.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 17:55 PRAC      7622 FOLIO:0260		1,500.00	161,508.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 17:50 PRAC      7622 FOLIO:0257		700.00	160,008.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 16:59 PRAC      7622 FOLIO:0226		250.00	159,308.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 16:57 PRAC      7622 FOLIO:0223		1,350.00	159,058.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 16:38 PRAC      9988 FOLIO:1122		700.00	157,708.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 CURSO DE INGLES       9988 FOLIO:1107		700.00	157,008.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 CURSO DE INGLES       9988 FOLIO:1103		700.00	156,308.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 PAGO DE INGLES        7634 FOLIO:4743		700.00	155,608.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 REINSCRIPCION         7649 FOLIO:3630		1,000.00	154,908.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 16:02 PRAC      4544 FOLIO:3199		700.00	153,908.43
10-08-2020	PAGO CUENTA DE TERCERO/ 6064013620 BNET    1538526250 INGLES		700.00	153,208.43
10-08-2020	PAGO CUENTA DE TERCERO/ 6063977588 BNET    1538526250 INGLES		700.00	152,508.43
10-08-2020	PAGO CUENTA DE TERCERO/ 6063902414 BNET    1538526250 INSCRIPCION		1,500.00	151,808.43
10-08-2020	PAGO CUENTA DE TERCERO/ 6063723698 BNET    1538526250 INSCRIPCION		1,500.00	150,308.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 15:45 PRAC      7622 FOLIO:0179		1,500.00	148,808.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 15:16 PRAC      7634 FOLIO:4707		1,000.00	147,308.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 15:10 PRAC      5422 FOLIO:4491		2,200.00	146,308.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 15:05 PRAC      E770 FOLIO:7800		700.00	144,108.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 TARDIO P              7651 FOLIO:9561		250.00	143,408.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 15:02 PRAC      E770 FOLIO:7797		1,500.00	143,158.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 PRO CESOTARDIO        7651 FOLIO:9558		250.00	141,658.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 REINSCRIPCION         7651 FOLIO:9556		1,000.00	141,408.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 14:42 PRAC      9988 FOLIO:1025		700.00	140,408.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 14:39 PRAC      9988 FOLIO:1023		1,500.00	139,708.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 14:29 PRAC      7622 FOLIO:0125		700.00	138,208.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 J ALEJANDRO RUBIO G   5422 FOLIO:4449		700.00	137,508.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 J ALEJANDRO RUBIO G   5422 FOLIO:4447		1,500.00	136,808.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INGLES                8881 FOLIO:9884		700.00	135,308.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 PAGO                  8881 FOLIO:9882		1,500.00	134,608.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 PAGO INGLES           7634 FOLIO:4637		700.00	133,108.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INSCRIPCION           7634 FOLIO:4635		1,500.00	132,408.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 13:32 PRAC      7622 FOLIO:0073		700.00	130,908.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 13:30 PRAC      4544 FOLIO:3075		700.00	130,208.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 13:28 PRAC      4544 FOLIO:3073		1,500.00	129,508.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 PAGO INGLES           9988 FOLIO:0958		700.00	128,008.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 PAGO INSCRIPCION      9988 FOLIO:0956		1,500.00	127,308.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 13:08 PRAC      5422 FOLIO:4407		700.00	125,808.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 13:06 PRAC      5422 FOLIO:4405		1,500.00	125,108.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 13:02 PRAC      7634 FOLIO:4584		700.00	123,608.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 13:01 PRAC      7634 FOLIO:4582		1,500.00	122,908.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 REINS                 5422 FOLIO:4388		500.00	121,408.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 12:47 PRAC      9988 FOLIO:0925		700.00	120,908.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 12:45 PRAC      9988 FOLIO:0923		1,500.00	120,208.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 CURSO INGLES          7636 FOLIO:8913		700.00	118,708.43
10-08-2020	SPEI RECIBIDOAZTECA/0194085162  127 0429979Curso de ingles		700.00	118,008.43
10-08-2020	SPEI RECIBIDOAZTECA/0194083470  127 0429979Aportacion Para Fortalecimient		1,500.00	117,308.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 REINSCRIPCION         9788 FOLIO:7633		1,250.00	115,808.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 C INGLES              9988 FOLIO:0826		700.00	114,558.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 10:53 PRAC      9988 FOLIO:0824		1,500.00	113,858.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 CURSO                 7634 FOLIO:4483		700.00	112,358.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 IN                    7634 FOLIO:4480		1,500.00	111,658.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 10:31 PRAC      9988 FOLIO:0804		1,500.00	110,158.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 10:14 PRAC      5422 FOLIO:4280		700.00	108,658.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 10:12 PRAC      5422 FOLIO:4278		1,500.00	107,958.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 10:08 PRAC      E427 FOLIO:4764		700.00	106,458.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 10:07 PRAC      E427 FOLIO:4762		1,500.00	105,758.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 09:58 PRAC      9988 FOLIO:0770		1,500.00	104,258.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 09:54 PRAC      7622 FOLIO:9915		700.00	102,758.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 09:53 PRAC      7622 FOLIO:9913		1,500.00	102,058.43
10-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO10 09:41 PRAC      7636 FOLIO:8795		1,500.00	100,558.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO09 22:01 PRAC      7634 FOLIO:4382		1,500.00	99,058.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 REINSC MYRV           4544 FOLIO:2742		500.00	97,558.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INSCRIPCION           4544 FOLIO:2740		1,500.00	97,058.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO09 17:46 PRAC      7634 FOLIO:4325		500.00	95,558.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO09 17:45 PRAC      7634 FOLIO:4323		1,500.00	95,058.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO09 16:19 PRAC      7634 FOLIO:4290		700.00	93,558.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 ISCRIPCION            7634 FOLIO:4288		1,500.00	92,858.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO09 16:16 PRAC      5422 FOLIO:4111		700.00	91,358.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO09 16:14 PRAC      5422 FOLIO:4109		1,500.00	90,658.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO09 15:55 PRAC      7622 FOLIO:9732		700.00	89,158.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO09 15:53 PRAC      7622 FOLIO:9730		1,500.00	88,458.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO09 15:51 PRAC      7622 FOLIO:9728		1,500.00	86,958.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 NUEVO INGRESO         1309 FOLIO:9632		1,500.00	85,458.43
09-08-2020	PAGO CUENTA DE TERCERO/ 5971300646 BNET    1564169495 TRANSF. A TERCEROS		2,200.00	83,958.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO09 13:10 PRAC      9988 FOLIO:0519		250.00	81,758.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 CREDENCIAL            E771 FOLIO:1505		250.00	81,508.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 0115142997            E770 FOLIO:7255		320.00	81,258.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 CURSO INGLES          E770 FOLIO:7232		700.00	80,938.43
09-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INSCRIPCION           E770 FOLIO:7230		1,500.00	80,238.43
08-08-2020	PAGO CUENTA DE TERCERO/ 5918713660 BNET    1489908110 CURSO INGLES		700.00	78,738.43
08-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO08 20:36 PRAC      7634 FOLIO:4099		1,500.00	78,038.43
08-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 MODULO1               7622 FOLIO:9567		700.00	76,538.43
08-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INSCRIPCION           7622 FOLIO:9565		500.00	75,838.43
08-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INSCRIPCION           7622 FOLIO:9514		1,500.00	75,338.43
08-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INGLES                7622 FOLIO:9512		700.00	73,838.43
08-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INGLES                9988 FOLIO:0233		700.00	73,138.43
08-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 FORTALECIMIENTO       9988 FOLIO:0231		1,500.00	72,438.43
08-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO08 13:41 PRAC      E425 FOLIO:2344		700.00	70,938.43
08-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO08 13:39 PRAC      E427 FOLIO:4165		1,500.00	70,238.43
07-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO07 20:03 PRAC      7634 FOLIO:3753		625.00	68,738.43
07-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO07 17:06 PRAC      7622 FOLIO:9078		500.00	68,113.43
07-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO07 16:49 PRAC      9988 FOLIO:9878		1,000.00	67,613.43
07-08-2020	PAGO CUENTA DE TERCERO/ 5792925449 BNET    1489908110 FORTALECIMIEN COMP		500.00	66,613.43
07-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO07 09:56 PRAC      7634 FOLIO:3392		250.00	66,113.43
06-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO06 19:45 PRAC      9988 FOLIO:9472		1,500.00	65,863.43
06-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO06 19:21 PRAC      7634 FOLIO:3269		250.00	64,363.43
06-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO06 16:04 PRAC      5422 FOLIO:3283		700.00	64,113.43
06-08-2020	DEPOSITO EN EFECTIVO/0002382  		250.00	63,413.43
06-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO06 13:39 PRAC      7636 FOLIO:7738		700.00	63,163.43
06-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO06 12:20 PRAC      7622 FOLIO:8445		45.00	62,463.43
06-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO06 12:00 PRAC      7622 FOLIO:8434		700.00	62,418.43
06-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO06 11:59 PRAC      7622 FOLIO:8432		700.00	61,718.43
06-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO06 09:42 PRAC      E426 FOLIO:7008		500.00	61,018.43
06-08-2020	PAGO CUENTA DE TERCERO/ 5666476050 BNET    1597039738 TRANSF. A TERCEROS		55.00	60,518.43
05-08-2020	PAGO CUENTA DE TERCERO/ 5654520792 BNET    1489908110 CONSTANCIA SIN CAL		45.00	60,463.43
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 APORTACION            7622 FOLIO:8331		1,000.00	60,418.43
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 20:21 PRAC      7634 FOLIO:2833		55.00	59,418.43
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 20:14 PRAC      5422 FOLIO:3030		1,000.00	59,363.43
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 17:55 PRAC      7634 FOLIO:2722		250.00	58,363.43
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 17:02 PRAC      7622 FOLIO:8172		850.00	58,113.43
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 15:04 PRAC      7622 FOLIO:8104		700.00	57,263.43
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 14:58 PRAC      7622 FOLIO:8100		500.00	56,563.43
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 14:56 PRAC      7622 FOLIO:8098		1,500.00	56,063.43
05-08-2020	TRASPASO A TERCEROS/REFBNTC00672734 PAGO DE HONORARIOS            BMRCASH	4,386.21		54,563.43
05-08-2020	CHUBB SEGUROS MEXICO/GUIA:3529273 REF:UR4000021400018      CIE:0677353	38,944.30		58,949.64
05-08-2020	TRASPASO A TERCEROS/REFBNTC00672734 PAGO DE FACTURA 98D5          BMRCASH	11,217.20		97,893.94
05-08-2020	SPEI ENVIADO SCOTIABANK/0000146311  044 0000233PAGO DE FACTURA P233	12,760.00		109,111.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 PAGO                  7634 FOLIO:2562		1,000.00	121,871.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 13:34 PRAC      7622 FOLIO:8037		500.00	120,871.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 13:33 PRAC      7622 FOLIO:8035		1,000.00	120,371.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 13:28 PRAC      9988 FOLIO:8831		1,000.00	119,371.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 13:15 PRAC      7622 FOLIO:8026		1,000.00	118,371.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 13:05 PRAC      7622 FOLIO:8012		1,000.00	117,371.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 DANIELA               7634 FOLIO:2539		1,000.00	116,371.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INCRIPCION            7649 FOLIO:1332		1,000.00	115,371.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INSCRIPCCION          7622 FOLIO:7994		1,000.00	114,371.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 KARDEX                5422 FOLIO:2797		55.00	113,371.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 11:30 PRAC      7634 FOLIO:2497		1,000.00	113,316.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 11:29 PRAC      7634 FOLIO:2495		1,000.00	112,316.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 11:04 PRAC      7634 FOLIO:2482		1,000.00	111,316.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 10:57 PRAC      7634 FOLIO:2475		1,000.00	110,316.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 10:43 PRAC      9988 FOLIO:8669		250.00	109,316.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 10:42 PRAC      9988 FOLIO:8667		500.00	109,066.14
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 10:40 PRAC      9988 FOLIO:8665		1,000.00	108,566.14
05-08-2020	COMPRA FONDOS INVERSION/BBVAGOB NC  00 OPERADO EN CANAL:  BNET	1,199,978.25		107,566.14
05-08-2020	TRASPASO CUENTAS PROPIAS/ 0068531021 CUENTA: 0453184641   BNET		1,000,000.00	1,307,544.39
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 ITSCH                 7622 FOLIO:7891		500.00	307,544.39
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 ITSCH                 7622 FOLIO:7889		1,000.00	307,044.39
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 REINSCRIPCION         7622 FOLIO:7881		1,000.00	306,044.39
05-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO05 08:50 PRAC      7634 FOLIO:2415		1,000.00	305,044.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 23:22 PRAC      7622 FOLIO:7844		1,000.00	304,044.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 23:18 PRAC      7622 FOLIO:7842		1,000.00	303,044.39
04-08-2020	PAGO CUENTA DE TERCERO/ 5566477346 BNET    2644282485 INSCRIPCION		1,000.00	302,044.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INSCRIPCION           7622 FOLIO:7819		1,000.00	301,044.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 INSCRIPCCION          7622 FOLIO:7817		1,000.00	300,044.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 19:54 PRAC      7569 FOLIO:9640		1,000.00	299,044.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 19:23 PRAC      7634 FOLIO:2316		1,000.00	298,044.39
04-08-2020	PAGO CUENTA DE TERCERO/ 5555862046 BNET    1538526250 FICHA		700.00	297,044.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 17:54 PRAC      7622 FOLIO:7720		1,000.00	296,344.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 17:20 PRAC      9789 FOLIO:0417		1,000.00	295,344.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 16:55 PRAC      7634 FOLIO:2213		1,000.00	294,344.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 16:44 PRAC      7634 FOLIO:2207		1,000.00	293,344.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 16:11 PRAC      7622 FOLIO:7661		1,000.00	292,344.39
04-08-2020	DEPOSITO EN EFECTIVO/0002326  		700.00	291,344.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 16:04 PRAC      3043 FOLIO:7902		1,000.00	290,644.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 15:45 PRAC      9988 FOLIO:8379		1,000.00	289,644.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 15:41 PRAC      5422 FOLIO:2542		1,000.00	288,644.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 15:40 PRAC      5422 FOLIO:2540		1,000.00	287,644.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 15:26 PRAC      9988 FOLIO:8369		1,000.00	286,644.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 15:18 PRAC      7634 FOLIO:2155		700.00	285,644.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 15:10 PRAC      7634 FOLIO:2152		1,000.00	284,944.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 15:07 PRAC      5938 FOLIO:6622		1,000.00	283,944.39
04-08-2020	DEPOSITO EFECTIVO PRACTIC/******2997 AGO04 14:53 PRAC      9988 FOLIO:8335		1,000.00	282,944.39
