Día	Concepto / Referencia	cargo	Abono	Saldo
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 19:13 PRAC      E495 FOLIO:8875		1,000.00	266,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 19:06 PRAC      7622 FOLIO:4697		1,000.00	265,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 18:53 PRAC      7622 FOLIO:4685		1,000.00	264,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 18:50 PRAC      7634 FOLIO:9184		1,000.00	263,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 18:45 PRAC      5422 FOLIO:9869		1,000.00	262,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 18:39 PRAC      7649 FOLIO:7531		1,000.00	261,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 18:36 PRAC      3043 FOLIO:4402		1,000.00	260,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 18:07 PRAC      7634 FOLIO:9156		1,000.00	259,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 16:52 PRAC      7622 FOLIO:4623		1,000.00	258,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 16:48 PRAC      7622 FOLIO:4621		1,000.00	257,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 16:46 PRAC      7622 FOLIO:4619		1,000.00	256,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 16:44 PRAC      5422 FOLIO:9844		1,000.00	255,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 FORTALECIMIENTO       E771 FOLIO:5839		1,000.00	254,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 1000                  7622 FOLIO:4604		1,000.00	253,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 500                   7622 FOLIO:4602		500.00	252,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 15:47 PRAC      7634 FOLIO:9087		1,000.00	251,870.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 15:37 PRAC      7622 FOLIO:4579		1,000.00	250,870.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 APORTACION            3043 FOLIO:4316		1,000.00	249,870.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 FORTALECIMIENTO       7622 FOLIO:4574		1,000.00	248,870.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 15:24 PRAC      7634 FOLIO:9075		1,000.00	247,870.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 15:22 PRAC      7622 FOLIO:4572		1,000.00	246,870.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 14:24 PRAC      5422 FOLIO:9793		500.00	245,870.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 14:24 PRAC      7622 FOLIO:4525		1,000.00	245,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 14:20 PRAC      5422 FOLIO:9791		700.00	244,370.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 14:19 PRAC      5422 FOLIO:9789		500.00	243,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 14:18 PRAC      5422 FOLIO:9787		1,000.00	243,170.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPCION         E425 FOLIO:7514		1,000.00	242,170.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 14:12 PRAC      7648 FOLIO:4443		1,000.00	241,170.26
29-07-2020	PAGO CUENTA DE TERCERO/ 5020628028 BNET    2901926721 FORTALECIMIENTO		1,000.00	240,170.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:50 PRAC      7637 FOLIO:1800		1,000.00	239,170.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:47 PRAC      9988 FOLIO:5118		1,000.00	238,170.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPCION         7636 FOLIO:4287		1,000.00	237,170.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:40 PRAC      7634 FOLIO:8991		1,000.00	236,170.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:37 PRAC      7634 FOLIO:8989		1,000.00	235,170.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:23 PRAC      7636 FOLIO:4273		1,000.00	234,170.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:16 PRAC      7649 FOLIO:7310		500.00	233,170.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:15 PRAC      7636 FOLIO:4267		1,000.00	232,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:14 PRAC      7649 FOLIO:7308		1,000.00	231,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:05 PRAC      9988 FOLIO:5092		1,000.00	230,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:04 PRAC      9988 FOLIO:5090		1,000.00	229,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 13:04 PRAC      7651 FOLIO:2227		1,000.00	228,670.26
29-07-2020	PAGO CUENTA DE TERCERO/ 5015708966 BNET    2864390180 INSCRIPCION		1,000.00	227,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 12:47 PRAC      7634 FOLIO:8945		1,000.00	226,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 12:34 PRAC      7634 FOLIO:8932		1,000.00	225,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 12:21 PRAC      7622 FOLIO:4448		1,000.00	224,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 12:20 PRAC      7622 FOLIO:4446		1,000.00	223,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPCION         7634 FOLIO:8918		1,000.00	222,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 12:15 PRAC      4544 FOLIO:6995		1,000.00	221,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 12:09 PRAC      5422 FOLIO:9701		1,000.00	220,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 12:07 PRAC      5422 FOLIO:9699		1,000.00	219,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 MIL PESOS             5422 FOLIO:9685		1,000.00	218,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCON            7622 FOLIO:4420		1,000.00	217,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPCION         7651 FOLIO:2155		1,000.00	216,670.26
29-07-2020	PAGO CUENTA DE TERCERO/ 5010175294 BNET    1540081434 INSCRPCION		1,000.00	215,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 11:13 PRAC      7622 FOLIO:4417		1,000.00	214,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 11:11 PRAC      7622 FOLIO:4415		1,000.00	213,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 11:07 PRAC      5422 FOLIO:9673		1,000.00	212,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 11:03 PRAC      7622 FOLIO:4405		1,000.00	211,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 11:02 PRAC      5422 FOLIO:9668		1,000.00	210,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 11:01 PRAC      7634 FOLIO:8868		1,000.00	209,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 10:59 PRAC      7634 FOLIO:8865		55.00	208,670.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 10:34 PRAC      E425 FOLIO:7476		1,000.00	208,615.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 10:33 PRAC      7634 FOLIO:8851		500.00	207,615.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ALAN INS              7648 FOLIO:4292		1,000.00	207,115.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 09:42 PRAC      7622 FOLIO:4351		1,000.00	206,115.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 GUADALUPE             7649 FOLIO:7174		1,000.00	205,115.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 09:17 PRAC      7634 FOLIO:8797		1,000.00	204,115.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 BIBLIO                7637 FOLIO:1608		30.00	203,115.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 08:47 PRAC      7634 FOLIO:8776		700.00	203,085.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 08:46 PRAC      7634 FOLIO:8774		1,000.00	202,385.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 08:45 PRAC      9988 FOLIO:5002		1,000.00	201,385.26
29-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL29 08:04 PRAC      7622 FOLIO:4303		1,000.00	200,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 ITSCH                 7622 FOLIO:4261		1,000.00	199,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 PAGO                  9988 FOLIO:4981		1,000.00	198,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 FFFFFF                7622 FOLIO:4226		1,000.00	197,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPCION         7634 FOLIO:8715		1,000.00	196,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 20:09 PRAC      3043 FOLIO:3906		1,000.00	195,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 20:04 PRAC      7622 FOLIO:4222		1,000.00	194,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 19:50 PRAC      4544 FOLIO:6743		1,000.00	193,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INSCRIPCION MJFM      7622 FOLIO:4210		1,000.00	192,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 PAGO                  8755 FOLIO:2348		1,000.00	191,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 19:13 PRAC      7622 FOLIO:4188		1,000.00	190,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 INS                   9789 FOLIO:7020		1,000.00	189,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 18:09 PRAC      E427 FOLIO:9330		1,000.00	188,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINCRIP INGLES       9988 FOLIO:4922		700.00	187,385.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPCION         7634 FOLIO:8626		1,000.00	186,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 17:50 PRAC      3043 FOLIO:3816		1,000.00	185,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 17:27 PRAC      7648 FOLIO:4082		1,000.00	184,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 16:44 PRAC      5422 FOLIO:9455		1,000.00	183,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 16:40 PRAC      5422 FOLIO:9453		1,000.00	182,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 16:39 PRAC      5422 FOLIO:9451		1,000.00	181,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 16:34 PRAC      7634 FOLIO:8597		1,000.00	180,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPCION         7649 FOLIO:6905		1,000.00	179,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 FORTALECIMIENTO       7636 FOLIO:3908		1,000.00	178,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 15:41 PRAC      7622 FOLIO:4072		1,000.00	177,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 15:30 PRAC      E427 FOLIO:9200		1,000.00	176,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPCION         7651 FOLIO:1885		1,000.00	175,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641  COLEGIATURA          E426 FOLIO:2789		1,000.00	174,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 TEC                   7622 FOLIO:4058		1,000.00	173,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 JUL28 15:04 PRAC      7634 FOLIO:8538		1,000.00	172,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 PRORROGA              7622 FOLIO:4049		950.00	171,685.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 APORTACION            7622 FOLIO:4047		1,000.00	170,735.26
28-07-2020	DEPOSITO EFECTIVO PRACTIC/******4641 REINSCRIPCION         7622 FOLIO:4042		1,000.00	169,735.26
